objective,deploy,return,obstacle_name,obstacle_proximity,obstacle_resolved,behaviour_stage,next_point,speed,heading,next_point_direction,obstacle_direction,name,ivphelm_bhv_active
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northwest,northwest,northwest,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northwest,northwest,northwest,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northeast,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northeast,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northeast,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northeast,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northeast,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northeast,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northeast,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northeast,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northeast,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northeast,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northeast,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northeast,northwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northeast,northwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northeast,northwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northeast,northwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northeast,northwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northeast,northwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northeast,northwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
"Go to points 0, 1, 2 and then return to starting position.",true,false,obstacle_a,very close,false,in-transit,point2,very fast,northeast,northwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
